yyyy,PerNo,最新離職預測,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,最高學歷,畢業學校類別,畢業科系類別,眷屬量,通勤成本,歸屬部門
2018,2377,0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,4.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,9.0,9.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,9.0,16086.0
2018,2379,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,4.0,0.0,2.0,10.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,20037.0
2018,2383,0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,19166.0
2018,2385,0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,8.0,16178.0
2018,2389,0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,3.0,9.0,18025.0
2018,2390,0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,14067.0
2018,2395,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,3.0,5.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,10.0,5.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,11.0,8126.0
2018,2396,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,5.0,2.0,0.0,1.0,100.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,7.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,8.0,1.0,6.0,8145.0
2018,2399,0,1.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,3.0,6.0,8.0,4.0,8.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,6.0,0.0,6.0,13084.0
2018,2400,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,1.0,3.0,1.0,8.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,7.0,2.0,8.0,13034.0
2018,2401,0,0.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,5.0,6.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,9.0,1.0,8.0,5163.0
2018,2403,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,19135.0
2018,2404,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,12.0,1.0,6.0,6.0,2.0,1.0,2.0,3.0,3.0,0.0,8.0,14057.0
2018,2406,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,6.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,4.0,1.0,5.0,7.0,1.0,4.0,9.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,5.0,3.0,9.0,20184.0
2018,2408,0,1.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,5.0,9.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,9.0,2.0,8.0,12030.0
2018,2409,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,11.0,13147.0
2018,2411,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,4.0,10.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,5.0,1.0,8.0,4125.0
2018,2414,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,8.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,10.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,8.0,14021.0
2018,2415,0,1.0,1.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,3.0,5.0,1.0,3.0,2.0,7.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,16086.0
2018,2418,0,1.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,8.0,13084.0
2018,2419,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.0,0.0,2.0,1.0,6.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,8.0,8194.0
2018,2421,0,0.0,2.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,9.0,0.0,8.0,19097.0
2018,2423,0,1.0,1.0,3.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,24.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,6.0,8.0,4.0,7.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,0.0,8.0,2029.0
2018,2427,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,6.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,8.0,0.0,8.0,8181.0
2018,2430,0,1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,3.0,1.0,2.0,6.0,10.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,3.0,0.0,8.0,16001.0
2018,2431,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,11.0,1.0,1.0,1.0,0.0,1.0,10.0,6.0,2.0,10.0,2.0,5.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,8194.0
2018,2433,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,5.0,5.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8157.0
2018,2437,0,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,4.0,11.0,2.0,4.0,1.0,6.0,2.0,2.0,1.0,9.0,0.0,8.0,20054.0
2018,2439,0,1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,6.0,7.0,0.0,0.0,3.0,0.0,11.0,3.0,2.0,2.0,10.0,1.0,4.0,4.0,1.0,1.0,0.0,4.0,6.0,2.0,8.0,14057.0
2018,2443,0,1.0,2.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,2.0,0.0,3.0,6.0,7.0,5.0,8.0,1.0,3.0,2.0,2.0,1.0,0.0,4.0,8.0,1.0,9.0,14195.0
2018,2444,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,12.0,1.0,6.0,4.0,4.0,1.0,2.0,5.0,6.0,0.0,9.0,20069.0
2018,2448,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,20054.0
2018,2450,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,3.0,3.0,8.0,0.0,8.0,2169.0
2018,2451,0,1.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,6.0,13084.0
2018,2454,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,7.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,0.0,2.0,5.0,4.0,2.0,7.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,8.0,14021.0
2018,2455,0,0.0,2.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,6.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,9.0,2.0,8.0,19090.0
2018,2458,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,3.0,8.0,0.0,0.0,2.0,1.0,3.0,6.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,8.0,14040.0
2018,2463,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,9.0,3.0,8.0,8117.0
2018,2465,0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,10.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,8.0,4045.0
2018,2469,0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,10.0,8.0,2.0,6.0,1.0,3.0,2.0,3.0,0.0,2.0,5.0,9.0,2.0,8.0,20184.0
2018,2471,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,8.0,6.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,8.0,0.0,8.0,8074.0
2018,2473,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,8.0,20208.0
2018,2474,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,6.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,3.0,1.0,9.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,8.0,19166.0
2018,2476,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,14040.0
2018,2477,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,0.0,5.0,2.0,8.0,8181.0
2018,2479,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,5.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,9.0,1.0,9.0,8107.0
2018,2486,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,12.0,1.0,7.0,7.0,0.0,1.0,3.0,3.0,3.0,0.0,8.0,13147.0
2018,2488,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,5.0,8.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,8.0,20017.0
2018,2490,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,5.0,1.0,8.0,20208.0
2018,2491,0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,5.0,0.0,6.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,5.0,8.0,1.0,4.0,3.0,3.0,0.0,2.0,4.0,2.0,2.0,8.0,2128.0
2018,2492,1,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,4.0,1.0,3.0,10.0,4.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,9.0,11182.0
2018,2496,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,7.0,1.0,4.0,1.0,5.0,2.0,2.0,4.0,3.0,3.0,8.0,13151.0
2018,2498,0,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,11.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,8.0,13147.0
2018,2499,0,0.0,1.0,4.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,9.0,13084.0
2018,2502,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,4.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,19099.0
2018,2505,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,4.0,7.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,6.0,2098.0
2018,2506,0,1.0,1.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,11.0,1.0,5.0,5.0,2.0,1.0,0.0,5.0,3.0,1.0,8.0,13034.0
2018,2507,1,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,4.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,18025.0
2018,2509,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,9.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,10.0,1.0,5.0,5.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,13191.0
2018,2510,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,11.0,2.0,6.0,6.0,2.0,3.0,3.0,3.0,8.0,1.0,8.0,8074.0
2018,2515,0,1.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,3.0,0.0,7.0,11063.0
2018,2521,1,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,8.0,4125.0
2018,2525,0,1.0,1.0,3.0,19.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,4.0,5.0,1.0,6.0,2.0,3.0,1.0,10.0,4.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,8.0,19135.0
2018,2527,0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,8.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,5103.0
2018,2529,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,10.0,5.0,8.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,10.0,20017.0
2018,2530,0,0.0,1.0,7.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,8.0,19166.0
2018,2531,0,0.0,2.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,8.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,9.0,1.0,8.0,19036.0
2018,2533,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,7.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,5.0,10.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,8.0,16001.0
2018,2535,0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,7.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,8.0,2.0,8.0,8074.0
2018,2537,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,8.0,2.0,8.0,8181.0
2018,2538,0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,0.0,3.0,3.0,11.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,5.0,10.0,1.0,5.0,5.0,0.0,0.0,2.0,4.0,8.0,2.0,8.0,19138.0
2018,2539,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,4.0,1.0,7.0,4.0,1.0,5.0,13.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,7.0,1.0,8.0,14057.0
2018,2541,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,11.0,1.0,5.0,4.0,1.0,1.0,0.0,4.0,8.0,1.0,8.0,8074.0
2018,2542,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0,2.0,0.0,3.0,10.0,5.0,2.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,9.0,0.0,8.0,14195.0
